id,article_id,action
1833,4,open
1834,1,delivered
1835,3,open
1836,4,delivered
1837,4,delivered
1838,2,open
1839,2,open
1840,2,delivered
1841,1,delivered
1842,2,delivered
1843,1,delivered
1844,5,delivered
1845,1,delivered
1846,1,delivered
1847,3,delivered
1848,2,open
1849,4,open
1850,3,delivered
1851,4,delivered
1852,2,delivered
1853,5,delivered
1854,3,delivered
1855,2,delivered
1856,1,click
1857,4,delivered
1858,5,delivered
1859,2,delivered
1860,4,delivered
1861,5,delivered
1862,5,delivered
1863,2,delivered
1864,4,click
1865,4,open
1866,5,delivered
1867,3,delivered
1868,4,delivered
1869,1,delivered
1870,4,delivered
1871,5,open
1872,4,open
1873,3,click
1874,5,delivered
1875,3,delivered
1876,5,open
1877,2,delivered
1878,5,delivered
1879,4,delivered
1880,3,click
1881,3,delivered
1882,1,delivered
1883,1,delivered
1884,5,open
1885,1,open
1886,2,delivered
1887,5,open
1888,4,open
1889,2,delivered
1890,1,open
1891,1,delivered
1892,3,delivered
1893,3,delivered
1894,4,delivered
1895,4,delivered
1896,5,delivered
1897,4,open
1898,1,delivered
1899,3,delivered
1900,3,open
1901,1,open
1902,4,delivered
1903,1,click
1904,1,open
1905,2,delivered
1906,4,delivered
1907,4,delivered
1908,2,delivered
1909,4,delivered
1910,1,open
1911,4,open
1912,5,delivered
1913,1,delivered
1914,1,open
1915,1,delivered
1916,3,delivered
1917,3,open
1918,3,delivered
1919,2,open
1920,4,delivered
1921,5,delivered
1922,3,delivered
1923,5,open
1924,5,delivered
1925,1,delivered
1926,5,delivered
1927,2,delivered
1928,2,click
1929,4,open
1930,4,click
1931,5,delivered
1932,2,open
1933,1,delivered
1934,4,delivered
1935,2,delivered
1936,1,click
1937,3,delivered
1938,5,delivered
1939,2,click
1940,5,delivered
1941,4,open
1942,1,delivered
1943,5,delivered
1944,5,delivered
1945,4,click
1946,5,open
1947,2,open
1948,5,click
1949,1,click
1950,4,open
1951,5,delivered
1952,5,delivered
1953,1,delivered
1954,2,delivered
1955,5,open
1956,1,delivered
1957,1,click
1958,5,delivered
1959,5,open
1960,1,open
1961,1,delivered
1962,4,open
1963,4,delivered
1964,4,delivered
1965,3,delivered
1966,5,open
1967,5,open
1968,1,open
1969,2,delivered
1970,2,click
1971,4,delivered
1972,5,click
1973,1,open
1974,4,click
1975,1,delivered
1976,5,delivered
1977,2,open
1978,5,delivered
1979,5,delivered
1980,4,delivered
1981,2,delivered
1982,3,delivered
1983,1,delivered
1984,2,delivered
1985,4,delivered
1986,2,delivered
1987,1,open
1988,5,delivered
1989,3,delivered
1990,3,delivered
1991,2,open
1992,3,delivered
1993,2,open
1994,2,open
1995,2,open
1996,1,open
1997,1,open
1998,3,delivered
1999,2,open
2000,4,open
2001,1,delivered
2002,4,click
2003,3,delivered
2004,2,open
2005,3,open
2006,3,open
2007,3,click
2008,2,delivered
2009,5,open
2010,4,delivered
2011,1,open
2012,2,delivered
2013,3,delivered
2014,3,delivered
2015,5,delivered
2016,3,click
2017,1,delivered
2018,1,delivered
2019,2,delivered
2020,3,open
2021,5,delivered
2022,1,open
2023,3,delivered
2024,3,delivered
2025,5,delivered
2026,1,open
2027,1,delivered
2028,2,delivered
2029,4,delivered
2030,3,delivered
2031,5,delivered
2032,2,click
2033,2,delivered
2034,1,delivered
2035,2,delivered
2036,5,delivered
2037,4,delivered
2038,4,delivered
2039,2,delivered
2040,2,click
2041,4,delivered
2042,3,delivered
2043,5,delivered
2044,2,delivered
2045,5,open
2046,1,delivered
2047,2,delivered
2048,1,open
2049,2,delivered
2050,2,delivered
2051,5,click
2052,1,delivered
2053,1,delivered
2054,5,click
2055,1,open
2056,5,open
2057,2,delivered
2058,1,delivered
2059,5,open
2060,3,delivered
2061,5,open
2062,3,click
2063,1,delivered
2064,5,open
2065,1,delivered
2066,3,delivered
2067,1,delivered
2068,4,delivered
2069,1,delivered
2070,3,delivered
2071,1,delivered
2072,4,delivered
2073,2,delivered
2074,2,delivered
2075,4,open
2076,4,delivered
2077,3,delivered
2078,1,open
2079,2,delivered
2080,4,open
2081,5,delivered
2082,5,open
2083,2,open
2084,1,delivered
2085,5,open
2086,1,delivered
2087,4,delivered
2088,1,open
2089,2,open
2090,1,delivered
2091,5,delivered
2092,2,click
2093,1,delivered
2094,3,delivered
2095,1,delivered
2096,1,open
2097,1,delivered
2098,3,delivered
2099,5,click
2100,1,open
2101,3,delivered
2102,5,delivered
2103,5,delivered
2104,3,open
2105,3,click
2106,4,delivered
2107,2,open
2108,1,click
2109,1,delivered
2110,3,open
2111,2,open
2112,1,open
2113,4,open
2114,1,delivered
2115,2,click
2116,3,open
2117,5,open
2118,2,delivered
2119,4,delivered
2120,5,delivered
2121,5,open
2122,1,delivered
2123,3,delivered
2124,4,delivered
2125,4,delivered
2126,5,delivered
2127,2,open
2128,3,click
2129,3,delivered
2130,4,delivered
2131,1,open
2132,5,click
2133,5,delivered
2134,5,delivered
2135,1,open
2136,4,click
2137,2,open
2138,4,delivered
2139,5,open
2140,1,delivered
2141,5,open
2142,4,open
2143,5,open
2144,2,open
2145,3,delivered
2146,2,delivered
2147,3,open
2148,4,open
2149,1,delivered
2150,2,open
2151,1,delivered
2152,2,open
2153,4,delivered
2154,3,open
2155,1,open
2156,2,delivered
2157,1,click
2158,3,open
2159,5,delivered
2160,1,delivered
2161,3,click
2162,3,open
2163,5,delivered
2164,4,delivered
2165,5,delivered
2166,5,delivered
2167,1,delivered
2168,3,open
2169,2,open
2170,2,open
2171,1,delivered
2172,3,open
2173,1,delivered
2174,4,delivered
2175,4,open
2176,3,delivered
2177,3,delivered
2178,1,open
2179,3,delivered
2180,3,open
2181,1,delivered
2182,2,delivered
2183,4,delivered
2184,3,delivered
2185,4,delivered
2186,5,open
2187,5,click
2188,2,click
2189,1,open
2190,3,delivered
2191,3,open
2192,3,delivered
2193,4,open
2194,2,delivered
2195,4,delivered
2196,2,delivered
2197,4,delivered
2198,5,open
2199,4,delivered
2200,1,delivered
2201,4,click
2202,5,delivered
2203,4,delivered
2204,1,open
2205,2,delivered
2206,2,delivered
2207,5,delivered
2208,4,open
2209,3,delivered
2210,2,delivered
2211,1,delivered
2212,4,delivered
2213,4,delivered
2214,4,delivered
2215,1,open
2216,2,delivered
2217,5,delivered
2218,2,delivered
2219,5,open
2220,1,delivered
2221,2,delivered
2222,3,open
2223,1,delivered
2224,3,delivered
2225,3,open
2226,5,delivered
2227,4,delivered
2228,2,open
2229,3,delivered
2230,2,click
2231,1,open
2232,5,delivered
2233,2,open
2234,5,delivered
2235,2,open
2236,2,delivered
2237,5,open
2238,4,open
2239,5,open
2240,3,click
2241,1,open
2242,2,delivered
2243,5,delivered
2244,1,delivered
2245,4,click
2246,1,delivered
2247,1,delivered
2248,3,open
2249,1,open
2250,4,delivered
2251,3,delivered
2252,4,delivered
2253,1,open
2254,4,delivered
2255,3,open
2256,2,delivered
2257,3,click
2258,4,delivered
2259,5,delivered
2260,3,delivered
2261,3,delivered
2262,3,delivered
2263,4,open
2264,3,open
2265,2,open
2266,1,delivered
2267,2,open
2268,3,open
2269,1,click
2270,2,delivered
2271,4,delivered
2272,4,click
2273,2,delivered
2274,5,open
2275,1,delivered
2276,4,open
2277,1,delivered
2278,4,delivered
2279,3,open
2280,5,delivered
2281,2,open
2282,2,delivered
2283,4,delivered
2284,3,delivered
2285,1,delivered
2286,3,open
2287,2,delivered
2288,1,delivered
2289,5,delivered
2290,4,delivered
2291,3,delivered
2292,2,open
2293,5,delivered
2294,1,open
2295,1,click
2296,3,open
2297,2,click
2298,3,open
2299,2,open
2300,5,delivered
2301,2,delivered
2302,5,delivered
2303,3,delivered
2304,2,open
2305,2,open
2306,2,open
2307,5,delivered
2308,1,delivered
2309,5,open
2310,4,open
2311,1,delivered
2312,2,open
2313,2,open
2314,1,open
2315,4,open
2316,5,delivered
2317,1,delivered
2318,3,delivered
2319,4,click
2320,4,delivered
2321,2,delivered
2322,3,delivered
2323,3,delivered
2324,4,delivered
2325,3,delivered
2326,4,delivered
2327,1,delivered
2328,4,open
2329,2,open
2330,3,delivered
2331,4,open
2332,4,click
2333,1,delivered
2334,2,click
2335,5,delivered
2336,4,delivered
2337,3,delivered
2338,1,open
2339,2,open
2340,2,delivered
2341,4,delivered
2342,1,delivered
2343,2,delivered
2344,5,delivered
2345,5,open
2346,5,click
2347,1,click
2348,5,open
2349,1,open
2350,5,delivered
2351,5,delivered
2352,4,delivered
2353,3,delivered
2354,4,delivered
2355,2,open
2356,2,click
2357,2,delivered
2358,4,open
2359,2,open
2360,1,open
2361,4,open
2362,5,open
2363,5,open
2364,3,delivered
2365,4,delivered
2366,1,delivered
2367,1,delivered
2368,2,delivered
2369,5,delivered
2370,2,click
2371,2,open
2372,1,click
2373,2,click
2374,2,delivered
2375,1,delivered
2376,4,click
2377,2,delivered
2378,1,delivered
2379,4,delivered
2380,2,open
2381,3,delivered
2382,1,delivered
2383,2,delivered
2384,4,delivered
2385,5,delivered
2386,3,click
2387,1,delivered
2388,5,open
2389,3,delivered
2390,2,open
2391,1,open
2392,3,open
2393,4,click
2394,1,delivered
2395,3,open
2396,2,delivered
2397,4,open
2398,1,open
2399,4,delivered
2400,1,delivered
2401,3,delivered
2402,2,open
2403,4,delivered
2404,1,delivered
2405,1,open
2406,3,open
2407,2,delivered
2408,2,open
2409,3,delivered
2410,3,delivered
2411,4,click
2412,5,delivered
2413,4,delivered
2414,5,delivered
2415,3,delivered
2416,3,open
2417,1,delivered
2418,1,delivered
2419,2,delivered
2420,4,delivered
2421,2,delivered
2422,2,delivered
2423,5,delivered
2424,5,open
2425,3,open
2426,1,delivered
2427,4,open
2428,1,delivered
2429,2,open
2430,3,open
2431,4,open
2432,2,open
2433,4,open
2434,5,delivered
2435,3,open
2436,4,delivered
2437,3,open
2438,2,open
2439,5,open
2440,3,delivered
2441,2,open
2442,2,delivered
2443,4,open
2444,3,delivered
2445,1,open
2446,1,open
2447,5,delivered
2448,4,delivered
2449,4,click
2450,5,open
2451,3,delivered
2452,1,delivered
2453,4,open
2454,2,open
2455,4,delivered
2456,3,click
2457,5,click
2458,2,delivered
2459,1,click
2460,5,delivered
2461,3,delivered
2462,2,open
2463,1,delivered
2464,5,delivered
2465,4,open
2466,4,open
2467,3,delivered
2468,2,delivered
2469,2,open
2470,4,delivered
2471,1,delivered
2472,1,delivered
2473,2,delivered
2474,1,delivered
2475,3,delivered
2476,3,delivered
2477,4,delivered
2478,5,open
2479,1,click
2480,4,delivered
2481,1,delivered
2482,5,delivered
2483,1,open
2484,3,open
2485,3,open
2486,1,open
2487,1,delivered
2488,1,click
2489,3,delivered
2490,4,open
2491,2,delivered
2492,4,delivered
2493,2,open
2494,2,delivered
2495,2,delivered
2496,4,open
2497,4,delivered
2498,4,delivered
2499,2,delivered
2500,1,open
2501,3,delivered
2502,2,delivered
2503,4,delivered
2504,4,delivered
2505,2,open
2506,3,click
2507,5,open
2508,2,delivered
2509,4,delivered
2510,4,delivered
2511,3,click
2512,3,open
2513,4,delivered
2514,4,open
2515,5,delivered
2516,5,delivered
2517,4,open
2518,1,delivered
2519,1,delivered
2520,1,delivered
2521,4,open
2522,2,click
2523,5,delivered
2524,1,delivered
2525,1,delivered
2526,4,delivered
2527,1,delivered
2528,5,open
2529,1,open
2530,3,delivered
2531,2,open
2532,2,delivered
2533,2,open
2534,2,delivered
2535,5,delivered
2536,5,click
2537,2,delivered
2538,2,delivered
2539,2,open
2540,5,delivered
2541,2,delivered
2542,4,delivered
2543,4,delivered
2544,1,open
2545,5,open
2546,2,delivered
2547,2,delivered
2548,3,delivered
2549,4,delivered
2550,3,open
2551,5,open
2552,2,click
2553,5,delivered
2554,2,open
2555,4,delivered
2556,3,open
2557,1,delivered
2558,2,open
2559,4,delivered
2560,3,open
2561,5,click
2562,2,delivered
2563,2,delivered
2564,2,delivered
2565,3,click
2566,4,delivered
2567,2,delivered
2568,5,click
2569,5,click
2570,3,delivered
2571,4,open
2572,2,delivered
2573,1,delivered
2574,1,delivered
2575,1,delivered
2576,1,open
2577,1,open
2578,2,open
2579,5,click
2580,4,open
2581,2,delivered
2582,4,delivered
2583,3,delivered
2584,2,open
2585,2,delivered
2586,5,delivered
2587,4,click
2588,2,open
2589,4,open
2590,2,delivered
2591,3,open
2592,1,delivered
2593,2,open
2594,5,delivered
2595,5,open
2596,4,open
2597,5,delivered
2598,1,delivered
2599,1,delivered
2600,5,delivered
2601,3,click
2602,3,delivered
2603,1,delivered
2604,3,delivered
2605,3,open
2606,5,delivered
2607,3,open
2608,5,delivered
2609,4,open
2610,2,delivered
2611,2,open
2612,4,click
2613,1,delivered
2614,3,delivered
2615,1,delivered
2616,4,open
2617,2,delivered
2618,3,open
2619,2,delivered
2620,1,open
2621,3,delivered
2622,2,open
2623,3,delivered
2624,4,delivered
2625,4,delivered
2626,2,delivered
2627,3,open
2628,5,delivered
2629,2,open
2630,1,open
2631,5,delivered
2632,1,open
2633,5,click
2634,1,click
2635,3,delivered
2636,3,delivered
2637,3,delivered
2638,2,open
2639,3,delivered
2640,1,open
2641,5,open
2642,2,delivered
2643,5,delivered
2644,5,open
2645,2,delivered
2646,3,delivered
2647,1,open
2648,4,delivered
2649,4,click
2650,3,click
2651,1,delivered
2652,3,delivered
2653,4,delivered
2654,1,delivered
2655,1,delivered
2656,2,delivered
2657,4,delivered
2658,4,delivered
2659,5,delivered
2660,5,delivered
2661,4,open
2662,5,delivered
2663,1,open
2664,1,open
2665,2,delivered
2666,1,delivered
2667,1,delivered
2668,5,open
2669,1,delivered
2670,4,delivered
2671,4,open
2672,3,delivered
2673,5,delivered
2674,3,delivered
2675,2,delivered
2676,3,open
2677,5,delivered
2678,1,delivered
2679,3,delivered
2680,3,delivered
2681,5,delivered
2682,2,open
2683,2,open
2684,1,delivered
2685,3,click
2686,2,open
2687,4,delivered
2688,1,open
2689,3,open
2690,4,click
2691,4,open
2692,1,open
2693,5,open
2694,3,open
2695,4,delivered
2696,1,delivered
2697,5,open
2698,1,delivered
2699,5,delivered
2700,4,open
2701,5,delivered
2702,1,open
2703,3,click
2704,5,delivered
2705,3,delivered
2706,1,delivered
2707,2,open
2708,5,delivered
2709,2,open
2710,3,delivered
2711,3,delivered
2712,1,open
2713,3,delivered
2714,5,open
2715,2,delivered
2716,5,delivered
2717,2,delivered
2718,4,open
2719,1,delivered
2720,4,open
2721,5,open
2722,5,open
2723,4,delivered
2724,5,delivered
2725,2,open
2726,1,delivered
2727,3,delivered
2728,1,open
2729,1,delivered
2730,1,open
2731,4,delivered
2732,1,open
2733,4,open
2734,4,delivered
2735,2,delivered
2736,3,delivered
2737,2,delivered
2738,2,open
2739,1,open
2740,5,delivered
2741,2,delivered
2742,3,delivered
2743,3,delivered
2744,2,open
2745,5,delivered
2746,1,delivered
2747,3,delivered
2748,4,delivered
2749,1,open
2750,4,delivered
2751,2,open
2752,3,open
2753,1,click
2754,5,click
2755,4,delivered
2756,4,open
2757,4,delivered
2758,1,delivered
2759,5,delivered
2760,5,click
2761,1,click
2762,4,click
2763,4,click
2764,5,open
2765,2,delivered
2766,5,click
2767,3,delivered
2768,4,open
2769,2,delivered
2770,1,delivered
2771,3,delivered
2772,4,open
2773,3,delivered
2774,1,delivered
2775,5,delivered
2776,2,open
2777,1,open
2778,1,open
2779,1,delivered
2780,5,delivered
2781,5,delivered
2782,1,delivered
2783,3,open
2784,5,open
2785,2,delivered
2786,3,click
2787,4,open
2788,2,delivered
2789,4,delivered
2790,5,delivered
2791,3,open
2792,5,delivered
2793,1,click
2794,2,delivered
2795,2,open
2796,1,delivered
2797,3,delivered
2798,2,delivered
2799,2,open
2800,4,delivered
2801,1,delivered
2802,1,open
2803,2,delivered
2804,3,open
2805,1,delivered
2806,3,delivered
2807,4,click
2808,5,open
2809,1,delivered
2810,3,open
2811,5,delivered
2812,2,open
2813,4,open
2814,2,open
2815,4,delivered
2816,5,delivered
2817,4,delivered
2818,2,click
2819,4,open
2820,2,delivered
2821,3,click
2822,4,click
2823,4,delivered
2824,5,open
2825,3,open
2826,3,open
2827,3,delivered
2828,3,delivered
2829,5,open
2830,2,delivered
2831,3,delivered
2832,3,delivered
2833,5,click
2834,5,open
2835,4,delivered
2836,1,delivered
2837,3,open
2838,3,delivered
2839,2,open
2840,2,delivered
2841,1,open
2842,5,delivered
2843,1,open
2844,5,open
2845,2,open
2846,4,delivered
2847,2,delivered
2848,3,delivered
2849,5,delivered
2850,2,delivered
2851,1,delivered
2852,4,open
2853,4,click
2854,5,delivered
2855,2,delivered
2856,4,delivered
2857,4,delivered
2858,1,delivered
2859,3,click
2860,1,click
2861,3,delivered
2862,4,open
2863,1,open
2864,3,delivered
2865,2,open
2866,5,delivered
2867,3,click
2868,5,delivered
2869,3,delivered
2870,3,delivered
2871,1,delivered
2872,5,open
2873,5,open
2874,5,delivered
2875,1,open
2876,3,delivered
2877,1,delivered
